,id,name,symbol,slug,tags,cmcRank,marketPairCount,circulatingSupply,totalSupply,maxSupply,isActive,lastUpdated,dateAdded,quotes,isAudited,auditInfoList,platform
5169,4920,Aerotoken,AET,aerotoken,[],5170,6,0.0,500000.0,,1,2021-08-16T13:36:06.000Z,2019-11-27T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0306008730756, 'volume24h': 0.00061202, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 0.94513086, 'percentChange7d': 217.78437233, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 54.08379495, 'percentChange60d': -34.92698204, 'percentChange90d': 1.13344462, 'fullyDilluttedMarketCap': 15300.44, 'marketCapByTotalSupply': 15300.4365378, 'dominance': 0.0, 'ytdPriceChangePercentage': 167.1921}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8c9e4cf756b9d01d791b95bc2d0913ef2bf03784'}"
5170,1504,InflationCoin,IFLT,inflationcoin,"['hybrid-pow-pos', 'x11']",5171,3,0.0,44790092020.0795,,1,2021-08-16T13:36:05.000Z,2017-01-12T00:00:00.000Z,"[{'name': 'USD', 'price': 3.70403012e-06, 'volume24h': 0.00040026, 'marketCap': 0.0, 'percentChange1h': -1.95590648, 'percentChange24h': -97.62822768, 'percentChange7d': -97.62785591, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': -38.30237771, 'percentChange60d': -60.34228989, 'percentChange90d': -39.96709686, 'fullyDilluttedMarketCap': 165903.85, 'marketCapByTotalSupply': 165903.8499199461, 'dominance': 0.0, 'ytdPriceChangePercentage': -98.739}]",False,,
5171,215,Rubycoin,RBY,rubycoin,"['pos', 'scrypt']",5172,1,0.0,27601562.391834,,1,2021-08-16T13:36:03.000Z,2014-03-20T00:00:00.000Z,"[{'name': 'USD', 'price': 0.75654773896128, 'volume24h': 7.792e-05, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 11.51963408, 'percentChange7d': 11.80735063, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 256.38239356, 'percentChange60d': 130.6652001, 'percentChange90d': 25.14182532, 'fullyDilluttedMarketCap': 20881899.62, 'marketCapByTotalSupply': 20881899.619340714, 'dominance': 0.0, 'ytdPriceChangePercentage': 836.8241}]",False,,
5172,572,RabbitCoin,RBBT,rabbitcoin,['mineable'],5173,2,0.0,130615575431.573,,1,2021-08-16T13:36:05.000Z,2014-08-30T00:00:00.000Z,"[{'name': 'USD', 'price': 8.07e-06, 'volume24h': 2.452e-05, 'marketCap': 0.0, 'percentChange1h': 0.0, 'percentChange24h': 20.08928571, 'percentChange7d': -19.3, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 0.37313433, 'percentChange60d': -95.95090985, 'percentChange90d': 7.6, 'fullyDilluttedMarketCap': 1054067.69, 'marketCapByTotalSupply': 1054067.6937327941, 'dominance': 0.0, 'ytdPriceChangePercentage': -97.2519}]",False,,
5173,2907,Karatgold Coin,KBC,karatgold-coin,"['store-of-value', 'stablecoin', 'stablecoin-asset-backed']",5174,2,0.0,12000000000.0,,1,2021-08-16T13:36:07.000Z,2018-07-06T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00196111533457, 'volume24h': 5e-06, 'marketCap': 0.0, 'percentChange1h': -0.36732203, 'percentChange24h': 43.53624143, 'percentChange7d': 5.63396604, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': 65.07625045, 'percentChange60d': 31.2608891, 'percentChange90d': -20.23479858, 'fullyDilluttedMarketCap': 23533384.01, 'marketCapByTotalSupply': 23533384.01484, 'dominance': 0.0, 'ytdPriceChangePercentage': -39.2413}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf3586684107ce0859c44aa2b2e0fb8cd8731a15a'}"
5174,7075,P2P,P2P,p2p,[],5175,2,0.0,250000000.0,,1,2021-08-16T13:35:08.000Z,2020-09-16T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00235562585898, 'volume24h': 4.71e-06, 'marketCap': 0.0, 'percentChange1h': -0.64894501, 'percentChange24h': 70.95450578, 'percentChange7d': 156.11511801, 'lastUpdated': '2021-08-16T13:35:08.000Z', 'percentChange30d': 49.9094997, 'percentChange60d': 102.19567247, 'percentChange90d': 168.739135, 'fullyDilluttedMarketCap': 588906.46, 'marketCapByTotalSupply': 588906.464745, 'dominance': 0.0, 'ytdPriceChangePercentage': 14.5666}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xabe9b2e4bbd5a8c718752c41254ed81aae7d98bf'}"
5175,1803,PeepCoin,PCN,peepcoin,[],5176,2,0.0,181734417411.013,,1,2021-08-16T13:36:06.000Z,2017-07-11T00:00:00.000Z,"[{'name': 'USD', 'price': 1.85845762e-06, 'volume24h': 3.4e-06, 'marketCap': 0.0, 'percentChange1h': -2.15589816, 'percentChange24h': -61.2927731, 'percentChange7d': -40.36478218, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': -98.25054107, 'percentChange60d': -98.58067264, 'percentChange90d': -51.97473782, 'fullyDilluttedMarketCap': 337745.71, 'marketCapByTotalSupply': 337745.7128537578, 'dominance': 0.0, 'ytdPriceChangePercentage': -99.3673}]",False,,
5176,1623,BlazerCoin,BLAZR,blazercoin,"['mineable', 'pow', 'scrypt']",5177,1,0.0,0.0,,1,2021-08-16T13:36:05.000Z,2017-04-17T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0009415653254, 'volume24h': 4.4e-07, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 105.33759443, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 199.83136035, 'percentChange60d': 142.45996075, 'percentChange90d': 7.54253937, 'fullyDilluttedMarketCap': 0.0, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 220.6311}]",False,,
5177,78,HoboNickels,HBN,hobonickels,"['mineable', 'hybrid-pow-pos', 'scrypt']",5178,1,0.0,64151405.0,120000000.0,1,2021-08-16T13:36:03.000Z,2013-12-20T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00564939195242, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': -5.22880257, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': -0.05621322, 'percentChange60d': -27.3124721, 'percentChange90d': -38.54712036, 'fullyDilluttedMarketCap': 677927.03, 'marketCapByTotalSupply': 362416.4311434362, 'dominance': 0.0, 'ytdPriceChangePercentage': 60.3151}]",False,,
5178,460,Clams,CLAM,clams,"['pow', 'medium-of-exchange']",5179,2,0.0,18400453.13048927,,1,2021-08-16T13:36:04.000Z,2014-08-26T00:00:00.000Z,"[{'name': 'USD', 'price': 6.23585895390033, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -1.97324739, 'percentChange24h': 307.70641363, 'percentChange7d': 28.78951193, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 40.98237231, 'percentChange60d': -16.46826748, 'percentChange90d': 159.55938205, 'fullyDilluttedMarketCap': 114742630.41, 'marketCapByTotalSupply': 114742630.40958486, 'dominance': 0.0, 'ytdPriceChangePercentage': 545.6346}]",False,,
5179,733,Quotient,XQN,quotient,"['hybrid-pow-pos', 'scrypt']",5180,1,0.0,0.0,,1,2021-08-16T13:36:06.000Z,2014-11-23T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0004707826627, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.66879721, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 49.91568018, 'percentChange60d': 21.14587983, 'percentChange90d': 7.54253937, 'fullyDilluttedMarketCap': 0.0, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 60.2719}]",False,,
5180,918,Bubble,BUB,bubble,[],5181,1,0.0,768753.0,,1,2021-08-16T13:36:07.000Z,2015-05-07T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00892638183818, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.88900996, 'percentChange24h': 2.28627261, 'percentChange7d': 2.45658419, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': -5.24965405, 'percentChange60d': 4.40972865, 'percentChange90d': 1.95423986, 'fullyDilluttedMarketCap': 6862.18, 'marketCapByTotalSupply': 6862.182817246389, 'dominance': 0.0, 'ytdPriceChangePercentage': 78.8055}]",False,,
5181,1020,Axiom,AXIOM,axiom,"['mineable', 'hybrid-pow-pos']",5182,1,0.0,0.0,,1,2021-08-16T13:35:08.000Z,2015-07-30T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00471125171797, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.64894501, 'percentChange24h': 2.5636988, 'percentChange7d': 2.69306421, 'lastUpdated': '2021-08-16T13:35:08.000Z', 'percentChange30d': 49.90278431, 'percentChange60d': -6.74306366, 'percentChange90d': -23.03519508, 'fullyDilluttedMarketCap': 0.0, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 167.387}]",False,,
5182,1135,ClubCoin,CLUB,clubcoin,"['hybrid-pow-pos', 'scrypt']",5183,1,0.0,103748265.908557,160000000.0,1,2021-08-16T13:36:03.000Z,2015-12-21T00:00:00.000Z,"[{'name': 'USD', 'price': 0.01459426254375, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': -16.24387596, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 22.29963383, 'percentChange60d': -1.17046646, 'percentChange90d': -43.49459796, 'fullyDilluttedMarketCap': 2335082.01, 'marketCapByTotalSupply': 1514129.4311282686, 'dominance': 0.0, 'ytdPriceChangePercentage': 30.7467}]",False,,
5183,1146,AvatarCoin,AV,avatarcoin,['pos'],5184,1,0.0,0.0,,1,2021-08-16T13:36:03.000Z,2016-01-05T00:00:00.000Z,"[{'name': 'USD', 'price': 0.07626679135764, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.66879721, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 49.91568018, 'percentChange60d': 20.40265357, 'percentChange90d': 40.49912401, 'fullyDilluttedMarketCap': 0.0, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 152.1463}]",False,,
5184,1164,Francs,FRN,francs,"['mineable', 'pow', 'scrypt']",5185,1,0.0,6570807.656776,,1,2021-08-16T13:36:03.000Z,2016-01-31T00:00:00.000Z,"[{'name': 'USD', 'price': 0.01224034923024, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.76257429, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 69.46989933, 'percentChange60d': 37.04258651, 'percentChange90d': 21.32361661, 'fullyDilluttedMarketCap': 80428.98, 'marketCapByTotalSupply': 80428.98044367321, 'dominance': 0.0, 'ytdPriceChangePercentage': 278.9265}]",False,,
5185,1351,Aces,ACES,aces,['pos'],5186,1,0.0,0.0,,1,2021-08-16T13:36:04.000Z,2016-08-19T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0004707826627, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.66879721, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 49.91568018, 'percentChange60d': 21.14587983, 'percentChange90d': 7.54253937, 'fullyDilluttedMarketCap': 0.0, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 60.3156}]",False,,
5186,1599,Mavro,MAVRO,mavro,['mineable'],5187,1,0.0,15005722.0,,1,2021-08-16T13:36:05.000Z,2017-03-30T00:00:00.000Z,"[{'name': 'USD', 'price': 2.23386373451853, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.76257429, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 49.91568018, 'percentChange60d': 21.14587983, 'percentChange90d': 112.62056221, 'fullyDilluttedMarketCap': 33520738.19, 'marketCapByTotalSupply': 33520738.186066866, 'dominance': 0.0, 'ytdPriceChangePercentage': 60.3153}]",False,,
5187,1719,Peerplays,PPY,peerplays-ppy,[],5188,1,4501540.95289,5589336.46196,,1,2021-08-16T13:36:06.000Z,2017-06-13T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': 0.0, 'percentChange24h': 0.0, 'percentChange7d': 0.0, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 0.0, 'percentChange60d': 0.0, 'percentChange90d': -100.0, 'fullyDilluttedMarketCap': 575977.32, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,
5188,1725,Adelphoi,ADL,adelphoi,[],5189,1,0.0,100000000.0,,1,2021-08-16T13:36:06.000Z,2017-06-16T00:00:00.000Z,"[{'name': 'USD', 'price': 0.04331200496854, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 0.48435472, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 72.4030322, 'percentChange60d': -4.73999193, 'percentChange90d': -20.84869102, 'fullyDilluttedMarketCap': 4331200.5, 'marketCapByTotalSupply': 4331200.496854, 'dominance': 0.0, 'ytdPriceChangePercentage': 821.5183}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x660e71483785f66133548B10f6926dC332b06e61'}"
5189,1982,Kyber Network Crystal Legacy,KNCL,kyber-network-crystal-legacy,"['marketplace', 'decentralized-exchange', 'defi', 'dao', 'amm', 'three-arrows-capital-portfolio', 'governance', 'kinetic-capital', 'pantera-capital-portfolio', 'parafi-capital']",5190,5,0.0,210252943.83416528,226000000.0,1,2021-08-16T13:35:08.000Z,2017-09-24T00:00:00.000Z,"[{'name': 'USD', 'price': 1.95766764898414, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.80793827, 'percentChange24h': 2.4576769, 'percentChange7d': 14.06423061, 'lastUpdated': '2021-08-16T13:35:08.000Z', 'percentChange30d': 52.73191576, 'percentChange60d': -1.16129239, 'percentChange90d': -27.83150261, 'fullyDilluttedMarketCap': 442432888.67, 'marketCapByTotalSupply': 411605386.2478248, 'dominance': 0.0, 'tvl': 545667687.2590284, 'ytdPriceChangePercentage': 145.2896}]",True,"[{'coinId': '1982', 'auditor': 'Hacken', 'auditStatus': 2, 'reportUrl': 'https://hacken.io/wp-content/uploads/2021/05/KyberNetwork_18052021SCAudit_Report.pdf'}]","{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdd974d5c2e2928dea5f71b9825b8b646686bd200'}"
5190,2008,MSD,MSD,msd,[],5191,2,0.0,6088400259.36516,30000000000.0,1,2021-08-16T13:35:08.000Z,2017-10-01T00:00:00.000Z,"[{'name': 'USD', 'price': 0.01749304869261, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.46045154, 'percentChange24h': 1.85918087, 'percentChange7d': 1.96648143, 'lastUpdated': '2021-08-16T13:35:08.000Z', 'percentChange30d': 31.96369019, 'percentChange60d': 14.68145354, 'percentChange90d': 5.50174305, 'fullyDilluttedMarketCap': 524791460.78, 'marketCapByTotalSupply': 106504682.1971741, 'dominance': 0.0, 'ytdPriceChangePercentage': 37.6575}]",False,,
5191,2255,Social Send,SEND,social-send,['masternodes'],5192,1,0.0,54317038.65394,,1,2021-08-16T13:36:03.000Z,2017-12-06T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00983935765046, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 17.36272145, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 47.79423187, 'percentChange60d': 31.18906158, 'percentChange90d': -21.13547113, 'fullyDilluttedMarketCap': 534444.77, 'marketCapByTotalSupply': 534444.769829976, 'dominance': 0.0, 'ytdPriceChangePercentage': 18.3621}]",False,,
5192,2352,Coinlancer,CL,coinlancer,"['services', 'jobs', 'sharing-economy']",5193,5,0.0,300000000.0,,1,2021-08-16T13:36:04.000Z,2018-01-09T00:00:00.000Z,"[{'name': 'USD', 'price': 0.01177350103499, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.34970723, 'percentChange24h': 1.56121467, 'percentChange7d': 1.74871899, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 25.53590973, 'percentChange60d': -60.7102586, 'percentChange90d': -57.92655148, 'fullyDilluttedMarketCap': 3532050.31, 'marketCapByTotalSupply': 3532050.310497, 'dominance': 0.0, 'ytdPriceChangePercentage': 234.7712}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe81d72d14b1516e68ac3190a46c93302cc8ed60f'}"
5193,2403,MOAC,MOAC,moac,"['pow', 'platform', 'smart-contracts']",5194,4,0.0,151205864.0,,1,2021-08-16T13:36:04.000Z,2018-01-15T00:00:00.000Z,"[{'name': 'USD', 'price': 0.11952943984087, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.47046575, 'percentChange24h': 0.09133044, 'percentChange7d': 3.80792646, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 2.85722837, 'percentChange60d': -15.80062272, 'percentChange90d': -72.96641758, 'fullyDilluttedMarketCap': 18073552.22, 'marketCapByTotalSupply': 18073552.22457477, 'dominance': 0.0, 'ytdPriceChangePercentage': 162.7218}]",False,,
5194,2422,IDEX Membership,IDXM,idex-membership,"['marketplace', 'decentralized-exchange']",5195,1,2000.0,2000.0,,1,2021-08-16T13:36:04.000Z,2018-01-18T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': 0.0, 'percentChange24h': 0.0, 'percentChange7d': 0.0, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 0.0, 'percentChange60d': 0.0, 'percentChange90d': 0.0, 'fullyDilluttedMarketCap': 433759.29, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcc13fc627effd6e35d2d2706ea3c4d7396c610ea'}"
5195,2434,Maggie,MAG,maggie,"['media', 'entertainment', 'payments']",5196,1,0.0,3200000000.0,,1,2021-08-16T13:36:04.000Z,2018-01-20T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': 0.0, 'percentChange24h': 0.0, 'percentChange7d': 0.0, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': -100.0, 'percentChange60d': -100.0, 'percentChange90d': -100.0, 'fullyDilluttedMarketCap': 257551.1, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x647f274b3a7248d6cf51b35f08e7e7fd6edfb271'}"
5196,2455,PressOne,PRS,pressone,"['marketplace', 'content-creation']",5197,2,284742627.99294,2000000000.0,2000000000.0,1,2021-08-16T13:36:04.000Z,2018-01-24T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': 0.0, 'percentChange24h': 0.0, 'percentChange7d': 0.0, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': -100.0, 'percentChange60d': -100.0, 'percentChange90d': -100.0, 'fullyDilluttedMarketCap': 70008736.47, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe0d95530820aafc51b1d98023aa1ff000b78d8b2'}"
5197,2488,ValueChain,VLC,valuechain,"['adult', 'payments']",5198,1,0.0,300000000.0,,1,2021-08-16T13:36:05.000Z,2018-01-30T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': 0.0, 'percentChange24h': 0.0, 'percentChange7d': 0.0, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 0.0, 'percentChange60d': 0.0, 'percentChange90d': 0.0, 'fullyDilluttedMarketCap': 1174344.99, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8f7b0b40e27e357540f90f187d90ce06366ac5a5'}"
5198,2568,JET8,J8T,jet8,['marketing'],5199,1,740485259.107919,1468857774.57777,,1,2021-08-16T13:36:05.000Z,2018-03-08T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': 0.0, 'percentChange24h': 0.0, 'percentChange7d': 0.0, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 0.0, 'percentChange60d': 0.0, 'percentChange90d': 0.0, 'fullyDilluttedMarketCap': 0.0, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0, 'ytdPriceChangePercentage': 0.0}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0d262e5dc4a06a0f1c90ce79c7a60c09dfc884e4'}"
5199,2670,Pixie Coin,PXC,pixie-coin,[],5200,1,0.0,10000000000.0,,1,2021-08-16T13:36:05.000Z,2018-04-24T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00222259737918, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.36732203, 'percentChange24h': 3.41550803, 'percentChange7d': 4.19283367, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 75.11757339, 'percentChange60d': 26.98439704, 'percentChange90d': 30.22066067, 'fullyDilluttedMarketCap': 22225973.79, 'marketCapByTotalSupply': 22225973.7918, 'dominance': 0.0, 'ytdPriceChangePercentage': 1.798}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc27c95350ecd634c80df89db0f10cd5c24b7b11f'}"
5200,2719,Cybereits,CRE,cybereits,[],5201,1,0.0,1000000000.0,,1,2021-08-16T13:36:06.000Z,2018-05-09T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00143815124535, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.36732203, 'percentChange24h': -5.20245097, 'percentChange7d': 6.61592283, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 71.22607176, 'percentChange60d': 13.70945526, 'percentChange90d': 28.03473856, 'fullyDilluttedMarketCap': 1438151.25, 'marketCapByTotalSupply': 1438151.24535, 'dominance': 0.0, 'ytdPriceChangePercentage': 59.4138}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x61f33Da40594cEc1E3Dc900FaF99F861D01e2e7D'}"
5201,2846,FuturoCoin,FTO,futurocoin,['mineable'],5202,2,0.0,100000000.0,,1,2021-08-16T13:36:06.000Z,2018-06-07T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0019562826627, 'volume24h': 0.0, 'marketCap': 0.0, 'percentChange1h': -0.16539864, 'percentChange24h': 0.58998802, 'percentChange7d': 228.17558423, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': -22.19249166, 'percentChange60d': -49.65923702, 'percentChange90d': -26.74221088, 'fullyDilluttedMarketCap': 195628.27, 'marketCapByTotalSupply': 195628.26627, 'dominance': 0.0, 'ytdPriceChangePercentage': -4.8325}]",False,,
